time,open,high,low,close,volume
2025-09-30T15:50,6721.25,6743.5,6720.25,6740.75,205180.0
2025-09-30T16:50,6741.0,6743.5,6722.0,6725.5,220233.0
2025-09-30T18:50,6725.25,6733.25,6723.75,6726.5,10995.0
2025-09-30T19:50,6726.25,6726.75,6720.25,6724.5,5282.0
2025-09-30T20:50,6724.75,6725.0,6714.25,6717.25,9504.0
2025-09-30T21:50,6717.25,6717.25,6711.75,6715.0,7234.0
2025-09-30T22:50,6715.0,6715.5,6710.0,6710.5,5258.0
2025-09-30T23:50,6710.25,6711.75,6706.0,6707.75,5692.0
2025-10-01T00:50,6707.5,6710.75,6707.5,6709.0,4470.0
2025-10-01T01:50,6709.0,6709.75,6705.0,6706.5,5327.0
2025-10-01T02:50,6706.5,6707.0,6685.25,6685.75,23962.0
2025-10-01T03:50,6685.5,6691.0,6680.0,6687.75,29340.0
2025-10-01T04:50,6687.75,6698.75,6683.75,6697.25,19709.0
2025-10-01T05:50,6697.0,6706.0,6695.0,6702.5,15996.0
2025-10-01T06:50,6702.5,6705.75,6697.75,6699.75,12657.0
2025-10-01T07:50,6700.0,6714.25,6699.25,6713.25,15890.0
2025-10-01T08:50,6713.25,6715.25,6702.0,6709.25,42481.0
2025-10-01T09:50,6709.25,6729.0,6705.25,6713.75,166452.0
2025-10-01T10:50,6713.5,6735.75,6708.5,6731.75,184976.0
2025-10-01T11:50,6732.0,6747.5,6731.25,6745.25,129610.0
2025-10-01T12:50,6745.5,6746.75,6740.25,6740.5,84441.0
2025-10-01T13:50,6740.5,6756.5,6739.0,6753.5,97455.0
2025-10-01T14:50,6753.75,6769.0,6753.0,6767.0,100895.0
2025-10-01T15:50,6767.0,6769.5,6762.25,6762.5,132853.0
2025-10-01T16:50,6762.5,6765.25,6755.0,6756.5,139884.0
2025-10-01T18:50,6756.25,6760.75,6756.0,6758.5,5226.0
2025-10-01T19:50,6758.5,6761.5,6756.0,6759.25,3787.0
2025-10-01T20:50,6759.25,6769.0,6758.5,6767.75,8634.0
2025-10-01T21:50,6767.75,6771.5,6765.0,6771.5,8439.0
2025-10-01T22:50,6771.5,6771.75,6765.25,6766.75,4540.0
2025-10-01T23:50,6766.5,6768.25,6763.75,6765.75,3860.0
2025-10-02T00:50,6765.75,6771.0,6764.5,6768.75,4314.0
2025-10-02T01:50,6768.5,6771.5,6767.5,6770.0,3666.0
2025-10-02T02:50,6770.0,6770.25,6764.5,6765.75,7154.0
2025-10-02T03:50,6765.75,6770.75,6763.75,6767.75,12589.0
2025-10-02T04:50,6767.5,6775.0,6767.5,6772.75,13803.0
2025-10-02T05:50,6772.75,6774.5,6765.5,6770.0,9186.0
2025-10-02T06:50,6770.0,6775.25,6769.75,6772.0,10430.0
2025-10-02T07:50,6771.75,6778.25,6771.25,6777.75,12755.0
2025-10-02T08:50,6777.75,6781.0,6776.25,6779.0,18445.0
