time,open,high,low,close,volume
2025-09-23T16:40,6717.0,6717.0,6715.75,6715.75,1034.0
2025-09-23T16:45,6716.0,6716.5,6715.0,6715.25,1178.0
2025-09-23T16:50,6715.25,6715.75,6715.0,6715.75,1075.0
2025-09-23T16:55,6716.0,6716.5,6715.75,6716.5,2697.0
2025-09-23T18:00,6717.75,6719.75,6716.5,6719.75,1066.0
2025-09-23T18:05,6719.5,6721.5,6719.5,6721.25,726.0
2025-09-23T18:10,6721.25,6722.5,6720.5,6721.25,906.0
2025-09-23T18:15,6721.25,6721.25,6719.25,6719.5,608.0
2025-09-23T18:20,6719.5,6720.5,6718.5,6718.75,379.0
2025-09-23T18:25,6719.0,6719.25,6718.0,6718.0,261.0
2025-09-23T18:30,6718.25,6718.75,6718.0,6718.75,332.0
2025-09-23T18:35,6718.75,6719.5,6718.25,6718.75,308.0
2025-09-23T18:40,6718.75,6720.0,6718.5,6719.25,174.0
2025-09-23T18:45,6719.5,6720.25,6719.25,6720.0,196.0
2025-09-23T18:50,6720.25,6720.75,6719.25,6719.5,253.0
2025-09-23T18:55,6719.5,6720.0,6719.25,6719.75,132.0
2025-09-23T19:00,6719.75,6720.0,6718.75,6719.75,216.0
2025-09-23T19:05,6719.75,6719.75,6719.25,6719.75,92.0
2025-09-23T19:10,6719.75,6719.75,6718.25,6718.75,163.0
2025-09-23T19:15,6718.75,6719.75,6718.75,6719.0,210.0
2025-09-23T19:20,6719.0,6719.0,6718.5,6718.75,111.0
2025-09-23T19:25,6719.0,6719.25,6718.5,6718.75,113.0
2025-09-23T19:30,6719.0,6719.25,6718.5,6718.75,135.0
2025-09-23T19:35,6718.75,6718.75,6718.25,6718.5,95.0
2025-09-23T19:40,6718.75,6718.75,6718.0,6718.5,227.0
2025-09-23T19:45,6718.5,6719.25,6718.25,6718.75,171.0
2025-09-23T19:50,6718.75,6718.75,6717.75,6717.75,366.0
2025-09-23T19:55,6718.0,6718.0,6717.25,6717.75,248.0
2025-09-23T20:00,6717.75,6718.25,6716.5,6716.75,776.0
2025-09-23T20:05,6717.0,6717.25,6711.75,6712.5,1665.0
2025-09-23T20:10,6712.75,6715.25,6712.75,6714.5,1228.0
2025-09-23T20:15,6714.5,6715.0,6713.25,6714.0,1409.0
2025-09-23T20:20,6714.25,6717.25,6714.25,6717.25,1237.0
2025-09-23T20:25,6717.5,6718.75,6716.75,6718.25,526.0
2025-09-23T20:30,6718.25,6719.0,6716.5,6716.75,728.0
2025-09-23T20:35,6716.5,6717.0,6715.25,6715.75,854.0
2025-09-23T20:40,6716.0,6717.5,6716.0,6717.5,272.0
2025-09-23T20:45,6717.5,6718.75,6717.25,6718.0,397.0
2025-09-23T20:50,6718.0,6718.75,6717.75,6718.0,318.0
2025-09-23T20:55,6717.75,6718.25,6717.25,6717.5,228.0
2025-09-23T21:00,6717.5,6718.0,6716.25,6716.75,463.0
2025-09-23T21:05,6716.5,6717.75,6716.5,6716.5,324.0
2025-09-23T21:10,6716.75,6717.25,6716.25,6717.0,320.0
2025-09-23T21:15,6717.0,6717.0,6714.5,6715.25,591.0
2025-09-23T21:20,6715.0,6715.0,6713.75,6714.75,447.0
2025-09-23T21:25,6714.75,6716.0,6714.5,6715.75,417.0
