time,open,high,low,close,volume
2025-09-26T09:10,6676.75,6679.0,6675.25,6678.25,3155.0
2025-09-26T09:15,6678.0,6679.25,6676.5,6677.75,2928.0
2025-09-26T09:20,6678.0,6679.5,6675.25,6676.25,2099.0
2025-09-26T09:25,6676.25,6677.25,6672.25,6673.25,5956.0
2025-09-26T09:30,6673.5,6687.5,6667.5,6686.25,35161.0
2025-09-26T09:35,6686.5,6689.5,6683.0,6688.25,25712.0
2025-09-26T09:40,6688.25,6695.75,6684.5,6689.0,25276.0
2025-09-26T09:45,6689.25,6697.25,6682.75,6695.25,28451.0
2025-09-26T09:50,6695.25,6698.25,6690.5,6693.0,21975.0
2025-09-26T09:55,6693.25,6697.0,6690.5,6697.0,13367.0
2025-09-26T10:00,6697.0,6703.75,6688.75,6689.0,32262.0
2025-09-26T10:05,6689.25,6690.0,6674.75,6677.75,34761.0
2025-09-26T10:10,6678.0,6680.75,6671.0,6674.25,24259.0
2025-09-26T10:15,6674.25,6676.0,6669.25,6674.0,21294.0
2025-09-26T10:20,6674.25,6674.75,6665.75,6666.5,18202.0
2025-09-26T10:25,6666.75,6667.5,6657.25,6666.25,29659.0
2025-09-26T10:30,6666.25,6666.5,6660.25,6661.25,20757.0
2025-09-26T10:35,6661.25,6673.5,6659.5,6672.75,24160.0
2025-09-26T10:40,6672.75,6678.25,6671.5,6673.5,22047.0
2025-09-26T10:45,6673.75,6676.25,6662.25,6662.25,19226.0
2025-09-26T10:50,6662.25,6667.5,6659.75,6665.75,16423.0
2025-09-26T10:55,6665.5,6669.75,6662.0,6663.0,12800.0
2025-09-26T11:00,6662.75,6669.0,6661.0,6665.75,14545.0
2025-09-26T11:05,6665.5,6669.0,6662.75,6665.25,10400.0
2025-09-26T11:10,6665.25,6667.25,6660.5,6661.0,10980.0
2025-09-26T11:15,6660.75,6671.75,6658.5,6670.75,14403.0
2025-09-26T11:20,6670.75,6671.75,6665.25,6668.25,14046.0
2025-09-26T11:25,6668.25,6678.25,6668.25,6677.75,13934.0
2025-09-26T11:30,6677.75,6679.5,6673.75,6676.75,16563.0
2025-09-26T11:35,6676.75,6678.0,6669.0,6670.75,13145.0
2025-09-26T11:40,6670.75,6675.75,6669.0,6673.25,13353.0
2025-09-26T11:45,6673.0,6675.25,6670.25,6675.25,8830.0
2025-09-26T11:50,6675.25,6675.25,6667.5,6670.5,12022.0
2025-09-26T11:55,6670.5,6671.5,6664.75,6665.25,8489.0
2025-09-26T12:00,6665.25,6667.5,6663.25,6666.25,9967.0
2025-09-26T12:05,6666.5,6669.5,6665.25,6667.0,6136.0
2025-09-26T12:10,6667.0,6670.5,6664.75,6669.75,6201.0
2025-09-26T12:15,6669.5,6673.75,6668.25,6673.75,10540.0
2025-09-26T12:20,6673.5,6684.5,6673.25,6684.25,15319.0
2025-09-26T12:25,6684.25,6686.75,6680.25,6683.25,15372.0
