time,open,high,low,close,volume
2025-10-03T00:00,6776.75,6780.75,6776.5,6780.5,3577.0
2025-10-03T01:00,6780.25,6781.75,6779.25,6781.0,2763.0
2025-10-03T02:00,6781.0,6784.25,6776.75,6778.5,5029.0
2025-10-03T03:00,6778.5,6784.75,6778.25,6784.5,6603.0
2025-10-03T04:00,6784.5,6785.75,6782.0,6784.0,10036.0
2025-10-03T05:00,6784.25,6785.5,6782.5,6783.5,8214.0
2025-10-03T06:00,6783.5,6787.5,6782.5,6786.0,8454.0
2025-10-03T07:00,6786.0,6787.0,6779.5,6780.25,6858.0
2025-10-03T08:00,6780.25,6781.75,6772.0,6775.0,15009.0
2025-10-03T09:00,6774.75,6776.75,6766.5,6769.75,19087.0
2025-10-03T10:00,6769.5,6788.25,6768.0,6775.25,144570.0
2025-10-03T11:00,6775.25,6795.5,6773.5,6790.5,176712.0
2025-10-03T12:00,6790.75,6799.25,6786.0,6798.75,115535.0
2025-10-03T13:00,6799.0,6800.0,6778.0,6782.0,109324.0
2025-10-03T14:00,6782.0,6790.5,6754.0,6759.0,246321.0
2025-10-03T15:00,6758.75,6779.75,6755.25,6770.75,165064.0
2025-10-03T16:00,6770.5,6775.5,6760.5,6761.0,221601.0
2025-10-05T18:00,6761.0,6773.75,6760.25,6770.75,23195.0
2025-10-05T19:00,6770.5,6778.5,6768.0,6777.25,6893.0
2025-10-05T20:00,6777.75,6783.5,6776.25,6777.0,6996.0
2025-10-05T21:00,6777.0,6779.25,6775.0,6776.75,6393.0
2025-10-05T22:00,6776.5,6780.5,6775.75,6779.75,3814.0
2025-10-05T23:00,6779.75,6783.75,6778.75,6783.5,3055.0
2025-10-06T00:00,6783.75,6785.5,6779.25,6781.0,4544.0
2025-10-06T01:00,6780.75,6787.5,6780.0,6785.25,4373.0
2025-10-06T02:00,6785.25,6785.25,6780.75,6782.25,3472.0
2025-10-06T03:00,6782.25,6785.75,6780.5,6783.25,7662.0
2025-10-06T04:00,6783.25,6784.75,6771.75,6780.5,17422.0
2025-10-06T05:00,6780.5,6784.75,6780.0,6783.0,9776.0
2025-10-06T06:00,6783.0,6789.0,6782.0,6788.75,7984.0
2025-10-06T07:00,6788.5,6793.75,6786.25,6787.5,16978.0
2025-10-06T08:00,6787.25,6791.25,6781.5,6791.0,18324.0
2025-10-06T09:00,6791.0,6794.0,6781.25,6781.25,27465.0
2025-10-06T10:00,6781.25,6790.25,6767.25,6772.25,178986.0
2025-10-06T11:00,6772.25,6782.25,6766.5,6782.0,151654.0
2025-10-06T12:00,6782.25,6791.75,6780.75,6789.0,107130.0
2025-10-06T13:00,6789.0,6791.25,6785.25,6788.75,71922.0
2025-10-06T14:00,6788.75,6797.25,6785.75,6796.25,92564.0
2025-10-06T15:00,6796.5,6797.75,6791.5,6791.75,71809.0
2025-10-06T16:00,6791.75,6793.75,6787.0,6789.5,188433.0
